customer_id,age,gender,nationality,emirate,income_bracket,marital_status,household_size
C04431,22,Female,Indian,Fujairah,7000-15000 AED,Single,2
C04432,37,Male,Emirati,Ajman,7000-15000 AED,Married,3
C04433,18,Female,Egyptian,Abu Dhabi,3000-7000 AED,Married,7
C04434,32,Male,Indian,Umm Al Quwain,7000-15000 AED,Married,5
C04435,37,Male,Indian,Fujairah,3000-7000 AED,Married,8
C04436,43,Male,Other,Ajman,7000-15000 AED,Married,2
C04437,51,Female,Indian,Abu Dhabi,7000-15000 AED,Married,3
C04438,18,Female,Emirati,Abu Dhabi,3000-7000 AED,Married,5
C04439,41,Male,Indian,Sharjah,3000-7000 AED,Married,2
C04440,38,Female,British,Fujairah,3000-7000 AED,Other,2
C04441,18,Male,Indian,Sharjah,<3000 AED,Single,3
C04442,47,Female,Indian,Abu Dhabi,7000-15000 AED,Married,1
C04443,38,Female,British,Dubai,<3000 AED,Married,2
C04444,45,Female,British,Dubai,3000-7000 AED,Married,4
C04445,33,Female,Pakistani,Sharjah,<3000 AED,Other,4
C04446,18,Female,Pakistani,Abu Dhabi,<3000 AED,Married,5
C04447,29,Female,Other,Dubai,3000-7000 AED,Married,2
C04448,32,Female,British,Dubai,3000-7000 AED,Married,3
C04449,32,Male,British,Sharjah,7000-15000 AED,Single,3
C04450,23,Male,Pakistani,Dubai,<3000 AED,Single,1
C04451,44,Female,Emirati,Ajman,<3000 AED,Married,6
C04452,47,Male,Egyptian,Ras Al Khaimah,3000-7000 AED,Married,2
C04453,32,Male,Indian,Abu Dhabi,<3000 AED,Single,7
C04454,18,Female,Egyptian,Abu Dhabi,7000-15000 AED,Single,2
C04455,37,Female,Other,Dubai,3000-7000 AED,Married,5
C04456,26,Female,American,Abu Dhabi,3000-7000 AED,Single,6
C04457,25,Female,Emirati,Abu Dhabi,7000-15000 AED,Other,4
C04458,46,Female,Emirati,Abu Dhabi,3000-7000 AED,Married,1
C04459,47,Male,Indian,Dubai,<3000 AED,Single,2
C04460,47,Male,Indian,Sharjah,3000-7000 AED,Single,5
C04461,36,Female,Pakistani,Ajman,3000-7000 AED,Single,8
C04462,18,Female,Jordanian,Sharjah,3000-7000 AED,Single,2
C04463,27,Female,British,Sharjah,7000-15000 AED,Single,2
C04464,32,Female,Pakistani,Sharjah,3000-7000 AED,Single,4
C04465,22,Male,Indian,Dubai,<3000 AED,Single,2
C04466,34,Female,Jordanian,Sharjah,7000-15000 AED,Single,2
C04467,23,Female,Other,Dubai,7000-15000 AED,Single,1
C04468,40,Male,Other,Dubai,3000-7000 AED,Married,8
C04469,18,Male,Other,Dubai,<3000 AED,Married,5
C04470,24,Male,Indian,Dubai,<3000 AED,Married,3
C04471,31,Male,Filipino,Dubai,3000-7000 AED,Single,2
C04472,31,Male,Jordanian,Fujairah,3000-7000 AED,Single,3
C04473,18,Male,American,Dubai,<3000 AED,Single,4
C04474,28,Female,Indian,Abu Dhabi,3000-7000 AED,Single,5
C04475,32,Male,Indian,Ajman,<3000 AED,Single,5
C04476,36,Male,Indian,Abu Dhabi,7000-15000 AED,Married,8
C04477,35,Female,Indian,Fujairah,<3000 AED,Married,6
C04478,35,Male,Emirati,Dubai,3000-7000 AED,Married,8
C04479,18,Male,Bangladeshi,Ajman,3000-7000 AED,Single,1
C04480,30,Male,Filipino,Abu Dhabi,3000-7000 AED,Married,3
C04481,37,Female,Indian,Dubai,<3000 AED,Single,6
C04482,51,Male,Indian,Ras Al Khaimah,3000-7000 AED,Married,3
C04483,30,Male,Other,Dubai,3000-7000 AED,Single,3
C04484,46,Male,Emirati,Ras Al Khaimah,<3000 AED,Single,5
C04485,18,Female,Egyptian,Dubai,3000-7000 AED,Married,6
C04486,50,Male,Indian,Dubai,<3000 AED,Single,7
C04487,23,Female,Indian,Abu Dhabi,7000-15000 AED,Single,8
C04488,18,Male,Indian,Sharjah,3000-7000 AED,Single,8
C04489,40,Male,Filipino,Abu Dhabi,3000-7000 AED,Single,5
C04490,37,Male,Other,Abu Dhabi,7000-15000 AED,Single,5
C04491,34,Male,Bangladeshi,Sharjah,<3000 AED,Married,1
C04492,27,Male,Bangladeshi,Ajman,3000-7000 AED,Married,2
C04493,35,Female,Other,Dubai,3000-7000 AED,Single,5
C04494,34,Female,Other,Dubai,7000-15000 AED,Married,1
C04495,34,Male,Indian,Ajman,7000-15000 AED,Single,1
C04496,24,Female,Filipino,Sharjah,<3000 AED,Married,4
C04497,32,Male,Other,Ajman,<3000 AED,Married,3
C04498,30,Female,Indian,Dubai,3000-7000 AED,Single,4
C04499,26,Male,Indian,Sharjah,7000-15000 AED,Single,4
C04500,39,Female,Indian,Abu Dhabi,3000-7000 AED,Married,6
C04501,26,Male,Indian,Ajman,3000-7000 AED,Single,3
C04502,22,Female,Jordanian,Abu Dhabi,3000-7000 AED,Married,5
C04503,38,Male,Indian,Dubai,3000-7000 AED,Single,3
C04504,20,Female,Other,Dubai,<3000 AED,Married,1
C04505,35,Male,Emirati,Dubai,3000-7000 AED,Married,4
C04506,58,Male,Pakistani,Abu Dhabi,3000-7000 AED,Single,8
C04507,37,Other,British,Abu Dhabi,3000-7000 AED,Married,5
C04508,34,Male,Indian,Abu Dhabi,<3000 AED,Married,4
C04509,31,Female,Other,Dubai,7000-15000 AED,Married,2
C04510,30,Male,Indian,Abu Dhabi,3000-7000 AED,Married,4
C04511,28,Female,Bangladeshi,Dubai,>15000 AED,Married,2
C04512,42,Female,Other,Ajman,>15000 AED,Single,3
C04513,61,Female,Indian,Sharjah,7000-15000 AED,Single,5
C04514,26,Female,Other,Dubai,<3000 AED,Married,8
C04515,33,Female,Filipino,Dubai,7000-15000 AED,Married,1
C04516,20,Female,Emirati,Abu Dhabi,7000-15000 AED,Single,6
C04517,23,Female,Indian,Abu Dhabi,3000-7000 AED,Single,8
C04518,32,Female,Jordanian,Dubai,3000-7000 AED,Married,4
C04519,25,Female,Indian,Dubai,>15000 AED,Married,4
C04520,46,Female,Indian,Fujairah,3000-7000 AED,Single,4
C04521,31,Female,Other,Abu Dhabi,3000-7000 AED,Single,5
C04522,30,Female,Indian,Fujairah,3000-7000 AED,Married,2
C04523,40,Male,Filipino,Ras Al Khaimah,<3000 AED,Married,3
C04524,41,Female,Pakistani,Dubai,<3000 AED,Married,4
C04525,32,Male,American,Dubai,3000-7000 AED,Married,6
C04526,26,Male,Indian,Abu Dhabi,3000-7000 AED,Married,6
C04527,26,Male,Bangladeshi,Ajman,3000-7000 AED,Single,3
C04528,30,Male,Indian,Sharjah,3000-7000 AED,Married,6
C04529,24,Female,Filipino,Sharjah,3000-7000 AED,Single,7
C04530,36,Female,Other,Abu Dhabi,7000-15000 AED,Single,3
C04531,30,Female,Emirati,Abu Dhabi,<3000 AED,Single,4
C04532,37,Male,British,Abu Dhabi,<3000 AED,Single,4
C04533,34,Male,Indian,Ras Al Khaimah,<3000 AED,Married,7
C04534,25,Male,Indian,Dubai,7000-15000 AED,Married,6
C04535,36,Male,Indian,Abu Dhabi,3000-7000 AED,Single,5
C04536,22,Male,Jordanian,Ras Al Khaimah,3000-7000 AED,Single,7
C04537,52,Female,Emirati,Abu Dhabi,7000-15000 AED,Single,1
C04538,41,Male,Emirati,Abu Dhabi,3000-7000 AED,Married,3
C04539,19,Male,Other,Abu Dhabi,<3000 AED,Married,2
C04540,22,Male,Other,Sharjah,7000-15000 AED,Married,4
C04541,37,Female,Jordanian,Dubai,3000-7000 AED,Married,4
C04542,44,Female,Indian,Abu Dhabi,3000-7000 AED,Married,5
C04543,41,Male,Indian,Dubai,3000-7000 AED,Married,4
C04544,30,Male,Filipino,Dubai,<3000 AED,Married,6
C04545,41,Female,Other,Dubai,7000-15000 AED,Single,5
C04546,54,Male,Bangladeshi,Abu Dhabi,7000-15000 AED,Single,3
C04547,48,Female,Indian,Abu Dhabi,7000-15000 AED,Married,4
C04548,41,Female,Filipino,Sharjah,<3000 AED,Single,3
C04549,41,Male,Indian,Sharjah,3000-7000 AED,Married,2
C04550,29,Female,Indian,Sharjah,3000-7000 AED,Single,3
C04551,40,Female,Indian,Dubai,7000-15000 AED,Single,1
C04552,26,Male,Indian,Dubai,<3000 AED,Single,5
C04553,36,Female,Filipino,Abu Dhabi,3000-7000 AED,Married,2
C04554,37,Female,Emirati,Sharjah,3000-7000 AED,Married,4
C04555,37,Female,Indian,Dubai,<3000 AED,Married,5
C04556,36,Female,Indian,Dubai,>15000 AED,Single,5
C04557,29,Female,Bangladeshi,Sharjah,<3000 AED,Married,2
C04558,30,Female,Emirati,Abu Dhabi,<3000 AED,Married,7
C04559,27,Male,Indian,Abu Dhabi,<3000 AED,Single,4
C04560,39,Male,Indian,Dubai,3000-7000 AED,Married,2
C04561,23,Female,Filipino,Abu Dhabi,7000-15000 AED,Other,4
C04562,43,Female,Egyptian,Dubai,3000-7000 AED,Married,2
C04563,42,Female,Emirati,Dubai,3000-7000 AED,Married,2
C04564,24,Male,Indian,Sharjah,3000-7000 AED,Single,7
C04565,32,Female,Emirati,Dubai,<3000 AED,Single,4
C04566,24,Male,Emirati,Abu Dhabi,3000-7000 AED,Married,2
C04567,48,Male,Emirati,Sharjah,3000-7000 AED,Married,5
C04568,24,Male,Indian,Dubai,3000-7000 AED,Married,5
C04569,50,Female,Egyptian,Abu Dhabi,3000-7000 AED,Single,1
C04570,33,Male,Indian,Sharjah,3000-7000 AED,Single,4
C04571,40,Male,Filipino,Dubai,<3000 AED,Single,6
C04572,30,Male,Emirati,Dubai,7000-15000 AED,Single,3
C04573,36,Male,Other,Dubai,3000-7000 AED,Married,6
C04574,25,Male,American,Umm Al Quwain,3000-7000 AED,Single,7
C04575,36,Female,Bangladeshi,Abu Dhabi,7000-15000 AED,Married,2
C04576,29,Male,Indian,Abu Dhabi,3000-7000 AED,Married,4
C04577,47,Female,Pakistani,Dubai,3000-7000 AED,Single,4
C04578,55,Female,Indian,Ajman,<3000 AED,Other,2
C04579,24,Female,Pakistani,Dubai,>15000 AED,Single,3
C04580,36,Male,Indian,Dubai,>15000 AED,Single,8
C04581,23,Male,Pakistani,Dubai,<3000 AED,Married,7
C04582,19,Female,Indian,Dubai,<3000 AED,Single,5
C04583,22,Female,Other,Abu Dhabi,<3000 AED,Single,6
C04584,54,Female,Pakistani,Sharjah,3000-7000 AED,Single,3
C04585,48,Female,Indian,Ajman,3000-7000 AED,Married,7
C04586,41,Male,Pakistani,Ras Al Khaimah,<3000 AED,Married,4
C04587,31,Female,Filipino,Dubai,7000-15000 AED,Married,5
C04588,37,Female,Jordanian,Dubai,<3000 AED,Married,1
C04589,37,Male,Indian,Fujairah,7000-15000 AED,Married,4
C04590,40,Male,Indian,Fujairah,3000-7000 AED,Single,5
C04591,29,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C04592,26,Male,Indian,Dubai,<3000 AED,Married,2
C04593,18,Female,Other,Dubai,3000-7000 AED,Single,5
C04594,30,Other,Indian,Dubai,3000-7000 AED,Married,5
C04595,30,Male,Bangladeshi,Abu Dhabi,7000-15000 AED,Married,4
C04596,50,Male,Indian,Ajman,7000-15000 AED,Single,3
C04597,40,Male,Indian,Abu Dhabi,7000-15000 AED,Single,6
C04598,45,Male,Other,Ajman,7000-15000 AED,Married,1
C04599,41,Male,Pakistani,Ras Al Khaimah,3000-7000 AED,Single,1
C04600,48,Female,Pakistani,Ras Al Khaimah,7000-15000 AED,Other,2
C04601,47,Male,Pakistani,Abu Dhabi,<3000 AED,Single,7
C04602,29,Female,Indian,Dubai,<3000 AED,Single,4
C04603,25,Male,Indian,Dubai,3000-7000 AED,Married,3
C04604,24,Female,Pakistani,Fujairah,<3000 AED,Single,5
C04605,28,Female,Indian,Dubai,3000-7000 AED,Married,8
C04606,25,Female,Indian,Sharjah,3000-7000 AED,Single,4
C04607,25,Female,Filipino,Dubai,3000-7000 AED,Single,8
C04608,18,Male,Emirati,Ras Al Khaimah,<3000 AED,Married,5
C04609,36,Female,Emirati,Umm Al Quwain,<3000 AED,Married,3
C04610,40,Female,Indian,Dubai,>15000 AED,Single,2
C04611,37,Male,Indian,Dubai,3000-7000 AED,Married,5
C04612,32,Male,Bangladeshi,Dubai,3000-7000 AED,Married,6
C04613,38,Male,Other,Abu Dhabi,3000-7000 AED,Married,6
C04614,26,Male,Bangladeshi,Abu Dhabi,<3000 AED,Married,8
C04615,36,Male,Other,Ras Al Khaimah,<3000 AED,Single,2
C04616,44,Female,Bangladeshi,Dubai,3000-7000 AED,Single,5
C04617,42,Male,Indian,Sharjah,<3000 AED,Married,1
C04618,32,Female,Other,Dubai,7000-15000 AED,Single,2
C04619,31,Male,Emirati,Fujairah,3000-7000 AED,Married,2
C04620,45,Male,Indian,Dubai,3000-7000 AED,Single,5
C04621,39,Male,Other,Dubai,3000-7000 AED,Single,1
C04622,46,Male,Indian,Dubai,<3000 AED,Single,1
C04623,30,Female,Indian,Sharjah,<3000 AED,Married,6
C04624,20,Female,Indian,Dubai,<3000 AED,Single,1
C04625,36,Male,Indian,Dubai,7000-15000 AED,Single,2
C04626,55,Female,Emirati,Umm Al Quwain,7000-15000 AED,Married,4
C04627,46,Female,Pakistani,Sharjah,3000-7000 AED,Single,6
C04628,48,Male,Indian,Abu Dhabi,3000-7000 AED,Single,5
C04629,49,Male,Filipino,Dubai,<3000 AED,Single,6
C04630,20,Male,Indian,Abu Dhabi,3000-7000 AED,Single,7
C04631,30,Male,Other,Abu Dhabi,<3000 AED,Single,5
C04632,41,Male,Indian,Dubai,>15000 AED,Single,4
C04633,26,Female,Other,Ajman,7000-15000 AED,Single,3
C04634,45,Male,Filipino,Ajman,3000-7000 AED,Married,4
C04635,27,Female,Indian,Dubai,<3000 AED,Married,7
C04636,42,Female,Pakistani,Dubai,3000-7000 AED,Single,4
C04637,37,Male,Other,Dubai,3000-7000 AED,Married,2
C04638,51,Female,American,Sharjah,7000-15000 AED,Single,4
C04639,19,Male,Egyptian,Ajman,>15000 AED,Married,2
C04640,37,Male,British,Dubai,<3000 AED,Married,3
C04641,38,Female,Other,Dubai,3000-7000 AED,Single,4
C04642,18,Female,Other,Fujairah,3000-7000 AED,Married,1
C04643,24,Male,Pakistani,Abu Dhabi,7000-15000 AED,Married,3
C04644,39,Male,Indian,Dubai,3000-7000 AED,Single,1
C04645,26,Male,Other,Dubai,<3000 AED,Single,3
C04646,35,Female,Indian,Sharjah,3000-7000 AED,Single,3
C04647,58,Female,Other,Abu Dhabi,3000-7000 AED,Married,8
C04648,36,Male,Indian,Abu Dhabi,7000-15000 AED,Married,4
C04649,30,Male,Other,Dubai,<3000 AED,Married,2
C04650,31,Female,Other,Sharjah,3000-7000 AED,Married,2
C04651,31,Female,British,Dubai,7000-15000 AED,Single,3
C04652,18,Female,Egyptian,Dubai,7000-15000 AED,Married,2
C04653,20,Female,Emirati,Dubai,3000-7000 AED,Married,3
C04654,62,Male,Filipino,Ajman,7000-15000 AED,Married,3
C04655,39,Male,Indian,Dubai,3000-7000 AED,Single,3
C04656,33,Male,Pakistani,Dubai,7000-15000 AED,Married,4
C04657,33,Male,Indian,Sharjah,7000-15000 AED,Married,5
C04658,29,Female,Egyptian,Ajman,3000-7000 AED,Married,6
C04659,32,Female,Indian,Dubai,>15000 AED,Married,2
C04660,41,Male,Emirati,Sharjah,3000-7000 AED,Married,3
C04661,31,Male,Filipino,Dubai,3000-7000 AED,Single,5
C04662,40,Female,Other,Dubai,<3000 AED,Married,5
C04663,39,Male,Pakistani,Abu Dhabi,7000-15000 AED,Married,4
C04664,18,Female,Pakistani,Sharjah,>15000 AED,Single,6
C04665,28,Female,Pakistani,Abu Dhabi,7000-15000 AED,Married,3
C04666,39,Male,Indian,Abu Dhabi,<3000 AED,Married,7
C04667,18,Female,Indian,Abu Dhabi,<3000 AED,Married,4
C04668,45,Male,Other,Sharjah,7000-15000 AED,Married,8
C04669,45,Male,American,Ajman,3000-7000 AED,Married,6
C04670,39,Male,Pakistani,Dubai,7000-15000 AED,Married,6
C04671,45,Male,Bangladeshi,Fujairah,<3000 AED,Married,6
C04672,18,Female,Emirati,Ras Al Khaimah,3000-7000 AED,Married,3
C04673,22,Female,Bangladeshi,Dubai,3000-7000 AED,Single,7
C04674,18,Female,Emirati,Dubai,<3000 AED,Single,3
C04675,27,Female,Indian,Sharjah,<3000 AED,Married,3
C04676,42,Male,Indian,Ras Al Khaimah,7000-15000 AED,Single,3
C04677,31,Male,Pakistani,Ras Al Khaimah,3000-7000 AED,Married,2
C04678,44,Male,Other,Dubai,3000-7000 AED,Single,4
C04679,47,Female,Other,Abu Dhabi,3000-7000 AED,Single,3
C04680,27,Female,Emirati,Sharjah,7000-15000 AED,Single,6
C04681,24,Female,Egyptian,Dubai,3000-7000 AED,Single,5
C04682,25,Male,Bangladeshi,Dubai,3000-7000 AED,Married,4
C04683,44,Female,Bangladeshi,Dubai,3000-7000 AED,Married,6
C04684,53,Male,Indian,Dubai,<3000 AED,Single,3
C04685,48,Female,Indian,Dubai,<3000 AED,Married,3
C04686,54,Male,Indian,Dubai,3000-7000 AED,Single,5
C04687,36,Male,Emirati,Dubai,3000-7000 AED,Married,3
C04688,29,Male,Pakistani,Dubai,<3000 AED,Single,2
C04689,22,Female,Other,Dubai,3000-7000 AED,Married,6
C04690,27,Female,Pakistani,Ajman,3000-7000 AED,Single,5
C04691,36,Female,Indian,Ras Al Khaimah,7000-15000 AED,Single,1
C04692,45,Female,Egyptian,Dubai,3000-7000 AED,Single,7
C04693,39,Male,Pakistani,Dubai,7000-15000 AED,Married,7
C04694,37,Male,Filipino,Ajman,3000-7000 AED,Married,4
C04695,38,Female,Indian,Sharjah,3000-7000 AED,Married,4
C04696,49,Male,Emirati,Dubai,>15000 AED,Married,7
C04697,45,Female,Other,Dubai,7000-15000 AED,Single,3
C04698,33,Female,Other,Ras Al Khaimah,<3000 AED,Married,5
C04699,38,Male,Filipino,Ajman,7000-15000 AED,Married,2
C04700,34,Female,Indian,Dubai,3000-7000 AED,Single,5
C04701,44,Male,Pakistani,Abu Dhabi,3000-7000 AED,Single,3
C04702,27,Female,Egyptian,Abu Dhabi,3000-7000 AED,Married,4
C04703,37,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C04704,30,Female,Indian,Dubai,3000-7000 AED,Single,4
C04705,39,Male,Other,Dubai,<3000 AED,Single,6
C04706,30,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C04707,39,Female,Other,Ras Al Khaimah,>15000 AED,Single,4
C04708,43,Female,Filipino,Abu Dhabi,3000-7000 AED,Single,1
C04709,37,Female,Emirati,Dubai,3000-7000 AED,Married,1
C04710,43,Male,Indian,Dubai,3000-7000 AED,Married,3
C04711,21,Male,Pakistani,Dubai,3000-7000 AED,Married,2
C04712,31,Female,Emirati,Abu Dhabi,>15000 AED,Married,5
C04713,41,Male,Bangladeshi,Dubai,3000-7000 AED,Single,5
C04714,32,Female,Pakistani,Dubai,3000-7000 AED,Married,4
C04715,28,Female,Emirati,Sharjah,3000-7000 AED,Married,1
C04716,36,Female,Filipino,Dubai,7000-15000 AED,Single,6
C04717,33,Male,Other,Dubai,<3000 AED,Single,5
C04718,35,Male,Other,Dubai,7000-15000 AED,Married,6
C04719,38,Male,Filipino,Sharjah,7000-15000 AED,Married,4
C04720,46,Male,Indian,Dubai,3000-7000 AED,Single,3
C04721,28,Male,Other,Fujairah,3000-7000 AED,Single,5
C04722,30,Male,Egyptian,Dubai,<3000 AED,Single,6
C04723,22,Female,Pakistani,Dubai,3000-7000 AED,Married,2
C04724,26,Female,Filipino,Dubai,<3000 AED,Single,1
C04725,26,Female,Indian,Dubai,3000-7000 AED,Single,5
C04726,21,Male,Other,Abu Dhabi,3000-7000 AED,Married,1
C04727,21,Male,Bangladeshi,Dubai,3000-7000 AED,Married,3
C04728,37,Female,Filipino,Dubai,3000-7000 AED,Married,6
C04729,34,Male,Indian,Dubai,3000-7000 AED,Married,2
C04730,31,Female,Pakistani,Dubai,>15000 AED,Married,5
C04731,33,Male,British,Dubai,7000-15000 AED,Married,3
C04732,45,Female,Indian,Dubai,3000-7000 AED,Married,5
C04733,20,Male,Indian,Dubai,7000-15000 AED,Married,4
C04734,33,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,4
C04735,25,Male,Emirati,Ajman,3000-7000 AED,Single,2
C04736,42,Female,Indian,Dubai,3000-7000 AED,Married,3
C04737,49,Female,Other,Sharjah,<3000 AED,Married,6
C04738,38,Female,Indian,Dubai,3000-7000 AED,Single,5
C04739,35,Male,Emirati,Ajman,7000-15000 AED,Married,3
C04740,40,Male,Pakistani,Abu Dhabi,3000-7000 AED,Married,3
C04741,36,Male,Bangladeshi,Fujairah,3000-7000 AED,Single,6
C04742,36,Female,Pakistani,Sharjah,7000-15000 AED,Single,3
C04743,51,Male,Other,Dubai,7000-15000 AED,Single,6
C04744,27,Male,Indian,Dubai,<3000 AED,Other,6
C04745,39,Male,Pakistani,Dubai,3000-7000 AED,Married,2
C04746,35,Female,Indian,Abu Dhabi,<3000 AED,Married,5
C04747,41,Female,British,Sharjah,<3000 AED,Single,7
C04748,39,Male,Other,Ajman,7000-15000 AED,Single,6
C04749,23,Male,Indian,Dubai,7000-15000 AED,Married,7
C04750,35,Male,Indian,Dubai,3000-7000 AED,Married,5
C04751,39,Female,Indian,Dubai,3000-7000 AED,Single,3
C04752,34,Male,Other,Dubai,<3000 AED,Single,8
C04753,31,Male,Other,Abu Dhabi,<3000 AED,Married,4
C04754,46,Female,Other,Abu Dhabi,<3000 AED,Married,7
C04755,30,Female,American,Dubai,7000-15000 AED,Married,3
C04756,38,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Single,4
C04757,38,Male,Indian,Dubai,3000-7000 AED,Married,2
C04758,21,Male,Indian,Sharjah,>15000 AED,Single,2
C04759,41,Female,Indian,Abu Dhabi,<3000 AED,Single,6
C04760,31,Male,Indian,Dubai,3000-7000 AED,Married,6
C04761,54,Female,Other,Ajman,3000-7000 AED,Married,8
C04762,31,Female,Indian,Dubai,3000-7000 AED,Married,7
C04763,33,Female,Pakistani,Sharjah,<3000 AED,Single,4
C04764,33,Female,Indian,Dubai,3000-7000 AED,Single,6
C04765,39,Male,Emirati,Dubai,<3000 AED,Single,5
C04766,26,Male,Filipino,Ajman,7000-15000 AED,Married,7
C04767,34,Female,Egyptian,Fujairah,<3000 AED,Single,7
C04768,21,Other,Bangladeshi,Dubai,3000-7000 AED,Married,5
C04769,29,Female,Indian,Abu Dhabi,3000-7000 AED,Married,5
C04770,47,Female,Filipino,Dubai,3000-7000 AED,Single,1
C04771,38,Female,Emirati,Dubai,7000-15000 AED,Married,6
C04772,25,Female,Indian,Ajman,3000-7000 AED,Single,7
C04773,18,Male,Bangladeshi,Fujairah,3000-7000 AED,Single,7
C04774,48,Male,Indian,Abu Dhabi,<3000 AED,Married,3
C04775,35,Female,Filipino,Dubai,7000-15000 AED,Single,5
C04776,28,Male,Indian,Umm Al Quwain,3000-7000 AED,Single,3
C04777,52,Female,Pakistani,Abu Dhabi,<3000 AED,Single,4
C04778,50,Male,Other,Abu Dhabi,>15000 AED,Married,5
C04779,37,Female,Egyptian,Abu Dhabi,3000-7000 AED,Married,7
C04780,36,Male,Indian,Dubai,3000-7000 AED,Married,5
C04781,46,Male,Indian,Dubai,3000-7000 AED,Married,8
C04782,25,Male,Jordanian,Abu Dhabi,<3000 AED,Single,8
C04783,32,Male,Other,Ras Al Khaimah,<3000 AED,Married,5
C04784,29,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,3
C04785,20,Female,American,Umm Al Quwain,3000-7000 AED,Single,3
C04786,29,Female,Egyptian,Dubai,<3000 AED,Single,3
C04787,37,Female,Indian,Abu Dhabi,7000-15000 AED,Married,2
C04788,38,Female,Emirati,Dubai,3000-7000 AED,Other,4
C04789,36,Female,Indian,Ras Al Khaimah,3000-7000 AED,Single,2
C04790,32,Male,Other,Dubai,3000-7000 AED,Married,6
C04791,29,Female,Bangladeshi,Sharjah,3000-7000 AED,Single,1
C04792,34,Male,Bangladeshi,Dubai,3000-7000 AED,Married,1
C04793,18,Male,Indian,Abu Dhabi,7000-15000 AED,Married,7
C04794,28,Female,Jordanian,Sharjah,3000-7000 AED,Single,6
C04795,22,Female,Filipino,Dubai,7000-15000 AED,Married,8
C04796,26,Male,Indian,Dubai,<3000 AED,Single,4
C04797,38,Female,Other,Abu Dhabi,<3000 AED,Single,3
C04798,28,Female,Indian,Dubai,3000-7000 AED,Married,3
C04799,33,Female,Indian,Dubai,<3000 AED,Married,6
C04800,21,Male,Bangladeshi,Dubai,3000-7000 AED,Married,1
C04801,37,Male,Filipino,Dubai,<3000 AED,Married,3
C04802,38,Male,Indian,Abu Dhabi,>15000 AED,Married,4
C04803,36,Male,Emirati,Dubai,7000-15000 AED,Married,4
C04804,35,Male,Pakistani,Abu Dhabi,7000-15000 AED,Single,2
C04805,27,Female,Filipino,Dubai,3000-7000 AED,Married,4
C04806,41,Male,Indian,Abu Dhabi,<3000 AED,Single,3
C04807,37,Female,Filipino,Abu Dhabi,<3000 AED,Single,6
C04808,45,Female,British,Dubai,3000-7000 AED,Married,3
C04809,46,Male,Bangladeshi,Sharjah,3000-7000 AED,Single,3
C04810,24,Female,Other,Sharjah,3000-7000 AED,Married,5
C04811,18,Male,Indian,Dubai,3000-7000 AED,Single,5
C04812,25,Male,Emirati,Dubai,<3000 AED,Married,1
C04813,38,Male,Other,Abu Dhabi,3000-7000 AED,Married,3
C04814,42,Male,Indian,Dubai,3000-7000 AED,Single,4
C04815,50,Male,Other,Dubai,3000-7000 AED,Married,3
C04816,28,Male,Filipino,Dubai,7000-15000 AED,Single,4
C04817,26,Male,Indian,Ajman,3000-7000 AED,Single,5
C04818,24,Female,Emirati,Ajman,<3000 AED,Single,4
C04819,23,Male,Indian,Dubai,<3000 AED,Married,5
C04820,32,Female,Filipino,Dubai,<3000 AED,Single,2
C04821,43,Male,Pakistani,Fujairah,<3000 AED,Single,3
C04822,39,Female,Indian,Dubai,3000-7000 AED,Married,3
C04823,22,Female,Indian,Sharjah,3000-7000 AED,Married,5
C04824,41,Female,Indian,Umm Al Quwain,7000-15000 AED,Single,7
C04825,33,Male,Indian,Sharjah,3000-7000 AED,Single,6
C04826,21,Male,Other,Dubai,3000-7000 AED,Married,4
C04827,45,Female,Filipino,Dubai,7000-15000 AED,Married,1
C04828,24,Male,Indian,Ajman,3000-7000 AED,Single,4
C04829,20,Female,Emirati,Dubai,>15000 AED,Married,4
C04830,35,Male,Indian,Abu Dhabi,>15000 AED,Married,1
C04831,27,Male,Indian,Ajman,3000-7000 AED,Married,5
C04832,42,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Single,4
C04833,37,Female,British,Sharjah,3000-7000 AED,Single,8
C04834,53,Male,Filipino,Sharjah,3000-7000 AED,Married,3
C04835,18,Female,Bangladeshi,Umm Al Quwain,>15000 AED,Single,5
C04836,39,Female,Indian,Ajman,3000-7000 AED,Married,6
C04837,37,Male,British,Abu Dhabi,3000-7000 AED,Married,5
C04838,38,Male,Pakistani,Dubai,>15000 AED,Married,6
C04839,27,Female,Pakistani,Dubai,<3000 AED,Married,2
C04840,46,Male,Filipino,Dubai,7000-15000 AED,Single,5
