loyalty_id,customer_id,join_date,tier,points_balance,lifetime_spend,last_activity_date,enrolled_marketing
L003234,C03234,2025-03-12,Silver,1186,1780.14,2025-05-14,True
L003441,C03441,2024-06-20,Silver,1104,1657.27,2025-09-30,False
L002002,C02002,2024-01-02,Silver,704,1056.84,2025-05-04,True
L004055,C04055,2024-07-01,Gold,1007,1511.42,2025-09-22,True
L003319,C03319,2024-02-24,Silver,143,214.71,2025-04-07,True
L002626,C02626,2024-01-28,Silver,1504,2257.01,2025-09-27,False
L003580,C03580,2024-11-30,Silver,362,544.11,2025-04-29,True
L002935,C02935,2024-04-28,Silver,2603,3905.26,2025-08-17,True
L000236,C00236,2023-09-30,Silver,342,514.4,2025-05-26,True
L002689,C02689,2025-05-29,Gold,1434,2151.77,2025-04-17,False
L002768,C02768,2023-05-02,Silver,83,124.6,2025-05-01,True
L000961,C00961,2025-03-25,Gold,1760,2640.45,2025-07-20,True
L000190,C00190,2023-09-18,Silver,2304,3456.22,2025-09-10,True
L000325,C00325,2023-11-16,Silver,1332,1998.48,2025-09-16,False
L000611,C00611,2023-11-17,Platinum,1086,1630.36,2025-08-30,True
L000180,C00180,2024-07-21,Gold,698,1047.53,2025-05-24,True
L004196,C04196,2025-04-06,Platinum,2282,3424.01,2025-07-07,False
L000859,C00859,2025-08-19,Gold,838,1258.35,2025-09-03,False
L003020,C03020,2024-01-31,Gold,1653,2479.73,2025-05-08,True
L003110,C03110,2023-08-20,Silver,728,1092.66,2025-06-06,True
L003628,C03628,2024-09-29,Platinum,1398,2098.24,2025-05-27,False
L004922,C04922,2024-06-19,Gold,1029,1543.61,2025-08-23,True
L004727,C04727,2024-08-13,Gold,1050,1575.03,2025-08-19,True
L001428,C01428,2025-07-15,Gold,887,1331.39,2025-07-02,True
L004664,C04664,2025-02-15,Silver,1516,2274.65,2025-08-28,True
L002528,C02528,2023-06-26,Silver,2054,3081.24,2025-07-14,False
L003019,C03019,2025-07-01,Gold,1384,2077.06,2025-09-09,False
L000988,C00988,2023-08-15,Silver,527,790.62,2025-07-18,True
L002556,C02556,2025-03-01,Silver,1973,2959.7,2025-04-20,False
L002142,C02142,2023-07-24,Gold,298,447.31,2025-08-12,True
L004974,C04974,2025-04-12,Gold,1952,2928.21,2025-04-19,True
L001830,C01830,2024-09-24,Platinum,655,983.19,2025-04-30,True
L003083,C03083,2025-02-27,Gold,683,1025.18,2025-07-11,True
L001282,C01282,2024-01-07,Gold,1593,2390.66,2025-05-29,True
L000271,C00271,2024-07-29,Platinum,1915,2873.89,2025-06-24,True
L000188,C00188,2024-02-01,Gold,1024,1536.59,2025-05-04,True
L003929,C03929,2025-02-03,Silver,900,1351.12,2025-05-14,True
L003064,C03064,2024-08-26,Gold,1161,1742.11,2025-04-15,True
L003317,C03317,2025-02-19,Gold,1155,1733.4,2025-05-11,True
L003011,C03011,2025-09-02,Silver,838,1257.79,2025-07-08,False
L004554,C04554,2023-08-30,Gold,963,1444.77,2025-09-28,True
L001010,C01010,2023-06-16,Silver,1475,2212.96,2025-07-10,False
L000707,C00707,2024-06-12,Gold,110,166.36,2025-07-14,False
L004441,C04441,2025-02-23,Platinum,1135,1703.38,2025-05-30,True
L003387,C03387,2025-04-24,Gold,148,222.7,2025-07-14,True
L000518,C00518,2025-02-17,Silver,572,859.12,2025-08-15,True
L002486,C02486,2025-01-01,Silver,45,68.24,2025-09-20,True
L000715,C00715,2024-11-15,Silver,463,694.55,2025-04-11,False
L001986,C01986,2025-05-06,Silver,1091,1637.6,2025-04-29,False
L003051,C03051,2023-06-26,Gold,588,882.69,2025-09-16,True
L000617,C00617,2025-04-17,Silver,1307,1961.76,2025-09-18,False
L001799,C01799,2025-01-13,Silver,1565,2347.94,2025-04-07,True
L003947,C03947,2024-11-29,Silver,415,622.81,2025-08-09,False
L003150,C03150,2025-03-09,Silver,1861,2792.81,2025-04-04,True
L001943,C01943,2025-09-19,Gold,944,1416.53,2025-08-20,True
L001828,C01828,2023-10-30,Gold,896,1345.08,2025-06-15,False
L002250,C02250,2024-01-08,Silver,909,1363.56,2025-09-16,False
L001629,C01629,2024-10-12,Silver,174,261.88,2025-06-18,True
L004225,C04225,2025-04-24,Gold,599,898.5,2025-09-23,True
L003772,C03772,2024-06-06,Gold,65,98.34,2025-08-26,True
L002811,C02811,2024-12-23,Silver,271,407.64,2025-08-15,False
L002797,C02797,2025-09-16,Gold,148,222.57,2025-04-06,False
L002660,C02660,2025-04-03,Gold,1830,2746.05,2025-05-14,True
L002479,C02479,2025-03-28,Silver,1015,1522.71,2025-08-25,False
L002423,C02423,2025-09-06,Gold,1990,2985.85,2025-06-14,True
L004386,C04386,2024-06-10,Gold,499,749.17,2025-09-18,True
L000713,C00713,2025-05-02,Gold,963,1445.91,2025-09-30,True
L003921,C03921,2023-08-22,Gold,784,1177.29,2025-08-24,True
L003678,C03678,2025-01-29,Gold,867,1300.59,2025-06-06,False
L002763,C02763,2025-02-13,Gold,127,190.72,2025-08-28,False
L001578,C01578,2024-02-05,Silver,894,1341.78,2025-04-19,True
L004711,C04711,2023-08-29,Silver,1395,2093.23,2025-04-25,False
L001200,C01200,2023-11-13,Silver,1475,2212.88,2025-06-28,True
L004705,C04705,2025-09-21,Platinum,2318,3477.64,2025-07-07,False
L002818,C02818,2024-11-26,Silver,111,167.1,2025-08-10,True
L001508,C01508,2023-10-19,Silver,426,640.31,2025-07-18,True
L002806,C02806,2024-10-02,Silver,4001,6002.68,2025-06-02,False
L001467,C01467,2023-12-11,Silver,726,1089.97,2025-09-01,True
L000286,C00286,2025-08-21,Gold,2708,4062.6,2025-06-21,False
L002018,C02018,2024-02-13,Silver,808,1212.18,2025-06-09,True
L001386,C01386,2024-08-02,Silver,2017,3026.77,2025-05-10,False
L002886,C02886,2024-02-01,Silver,187,281.77,2025-04-07,True
L004156,C04156,2023-05-23,Silver,1925,2888.51,2025-06-28,True
L001110,C01110,2023-11-13,Silver,1925,2888.24,2025-08-28,True
L001620,C01620,2023-06-08,Silver,2010,3015.79,2025-06-06,True
L000459,C00459,2023-06-23,Gold,2345,3518.66,2025-09-11,True
L002275,C02275,2024-09-20,Silver,535,803.44,2025-07-09,False
L003468,C03468,2025-04-08,Silver,307,460.99,2025-07-20,True
L004284,C04284,2024-01-22,Platinum,834,1252.35,2025-05-12,True
L001831,C01831,2023-09-19,Silver,1291,1937.98,2025-05-06,True
L000754,C00754,2024-12-29,Platinum,1403,2104.51,2025-06-15,True
L003448,C03448,2025-07-31,Silver,970,1455.33,2025-04-18,True
L003995,C03995,2023-08-30,Gold,1573,2360.0,2025-09-09,True
L004680,C04680,2025-03-03,Silver,983,1474.58,2025-06-18,True
L000605,C00605,2025-02-01,Silver,2100,3151.02,2025-04-10,True
L000556,C00556,2025-01-19,Gold,3049,4573.87,2025-05-04,True
L003958,C03958,2025-05-17,Silver,123,185.91,2025-05-26,True
L001632,C01632,2024-06-08,Gold,78,117.35,2025-09-07,False
L002845,C02845,2023-08-11,Gold,1234,1851.68,2025-07-11,False
L002565,C02565,2024-03-02,Platinum,524,786.96,2025-05-24,True
L000539,C00539,2024-09-28,Silver,1507,2260.78,2025-07-10,True
L004285,C04285,2024-10-02,Silver,1416,2125.46,2025-04-29,True
L000006,C00006,2024-07-15,Gold,1443,2164.61,2025-09-02,False
L002959,C02959,2025-07-21,Silver,1263,1895.09,2025-08-29,False
L000172,C00172,2024-09-27,Silver,1980,2970.94,2025-09-29,True
L004158,C04158,2024-01-02,Gold,701,1051.93,2025-04-27,True
L002105,C02105,2023-09-18,Silver,1488,2232.32,2025-07-04,True
L004240,C04240,2023-06-09,Silver,241,362.17,2025-05-25,True
L004884,C04884,2023-10-14,Silver,8,12.94,2025-04-30,True
L003615,C03615,2025-05-23,Silver,1579,2368.78,2025-07-05,True
L003344,C03344,2025-06-03,Gold,2436,3655.18,2025-09-16,True
L004119,C04119,2023-05-11,Platinum,532,798.48,2025-08-31,True
L004295,C04295,2025-08-09,Platinum,1938,2907.14,2025-05-16,True
L000521,C00521,2025-05-08,Silver,238,357.29,2025-09-08,True
L002173,C02173,2023-07-10,Silver,1594,2391.74,2025-05-14,False
L004058,C04058,2024-02-09,Silver,897,1346.08,2025-09-28,True
L002495,C02495,2024-09-29,Gold,37,55.97,2025-09-08,False
L002430,C02430,2025-07-07,Platinum,2396,3594.08,2025-05-04,True
L003245,C03245,2024-04-01,Gold,1283,1925.83,2025-09-22,False
L001666,C01666,2023-06-14,Silver,1173,1760.28,2025-04-06,True
L003058,C03058,2025-07-15,Silver,1108,1662.8,2025-06-04,True
L003401,C03401,2024-06-21,Platinum,809,1214.94,2025-07-26,True
L001088,C01088,2025-05-24,Silver,113,170.18,2025-05-29,True
L004928,C04928,2024-09-16,Gold,724,1087.11,2025-08-08,True
L003758,C03758,2025-09-23,Silver,86,130.08,2025-05-18,True
L003992,C03992,2024-10-27,Silver,1309,1964.89,2025-06-13,True
L003981,C03981,2024-02-01,Silver,2231,3347.64,2025-07-31,True
L000094,C00094,2024-10-17,Gold,2417,3626.24,2025-06-28,True
L000548,C00548,2023-11-26,Silver,134,201.78,2025-06-10,True
L001457,C01457,2023-11-25,Silver,1631,2447.76,2025-09-19,True
L002026,C02026,2024-10-26,Silver,1223,1835.88,2025-08-02,False
L000662,C00662,2025-02-27,Gold,2641,3962.2,2025-06-16,True
L000980,C00980,2023-08-10,Silver,1855,2782.93,2025-09-22,True
L003369,C03369,2025-05-09,Silver,826,1239.18,2025-07-07,True
L001480,C01480,2025-03-26,Gold,1653,2480.69,2025-09-25,True
L004307,C04307,2024-06-23,Silver,2735,4103.73,2025-05-15,True
L004981,C04981,2024-03-27,Silver,386,579.18,2025-07-30,False
L001116,C01116,2024-07-29,Silver,661,992.3,2025-08-23,True
L001173,C01173,2024-03-23,Silver,1006,1509.22,2025-04-13,True
L002311,C02311,2023-10-25,Silver,1303,1955.95,2025-06-01,True
L000203,C00203,2025-07-19,Silver,1665,2498.54,2025-06-21,False
L001375,C01375,2025-07-16,Gold,1583,2374.93,2025-07-28,True
L004637,C04637,2024-06-10,Silver,366,550.06,2025-06-13,True
L001569,C01569,2023-12-14,Gold,790,1185.96,2025-09-04,True
L002773,C02773,2025-08-27,Silver,124,186.16,2025-04-07,True
L001991,C01991,2023-08-30,Silver,640,961.1,2025-04-24,False
L001202,C01202,2023-06-11,Silver,1239,1859.8,2025-05-21,False
L000891,C00891,2024-06-09,Platinum,373,560.61,2025-08-04,True
L002740,C02740,2024-12-04,Gold,25,38.04,2025-04-10,True
L001861,C01861,2023-08-30,Silver,1098,1648.41,2025-04-22,True
L004997,C04997,2023-10-03,Gold,2164,3246.93,2025-08-26,True
L001638,C01638,2023-11-08,Silver,1859,2789.22,2025-05-27,True
L000526,C00526,2025-01-15,Gold,566,849.04,2025-08-14,True
L003408,C03408,2024-05-06,Silver,786,1180.21,2025-08-12,True
L002961,C02961,2025-04-18,Gold,109,163.82,2025-07-15,False
L002542,C02542,2024-08-18,Silver,1141,1712.5,2025-09-08,True
L004643,C04643,2025-03-12,Gold,424,636.03,2025-06-12,True
L001823,C01823,2023-08-18,Gold,1968,2953.38,2025-09-14,True
L003972,C03972,2024-02-11,Silver,407,611.94,2025-09-15,True
L003031,C03031,2024-01-27,Silver,1656,2484.28,2025-05-26,False
L003530,C03530,2025-05-23,Platinum,373,559.8,2025-05-05,True
L000788,C00788,2025-09-04,Silver,490,735.96,2025-09-07,False
L000441,C00441,2024-04-15,Platinum,141,212.88,2025-07-15,False
L002263,C02263,2025-07-13,Silver,60,90.43,2025-06-21,True
L003614,C03614,2025-01-18,Gold,895,1343.05,2025-05-30,True
L004702,C04702,2023-10-19,Silver,1241,1862.43,2025-06-12,True
L002941,C02941,2024-12-17,Silver,911,1366.9,2025-04-11,True
L002867,C02867,2024-11-08,Gold,30,46.45,2025-07-08,False
L000077,C00077,2023-04-22,Silver,853,1279.8,2025-05-09,True
L000417,C00417,2023-05-12,Silver,1877,2816.47,2025-08-11,True
L003390,C03390,2023-05-12,Silver,1232,1848.66,2025-05-30,True
L004627,C04627,2023-09-20,Gold,389,583.96,2025-04-05,False
L004539,C04539,2023-10-22,Silver,1824,2736.2,2025-07-12,True
L004667,C04667,2023-09-19,Gold,974,1462.28,2025-07-11,True
L003366,C03366,2024-02-15,Silver,827,1241.92,2025-07-09,False
L002877,C02877,2024-01-13,Silver,322,483.73,2025-05-31,False
L000093,C00093,2024-11-18,Silver,2243,3365.93,2025-04-05,True
L003358,C03358,2023-04-19,Platinum,1444,2166.29,2025-06-22,True
L002488,C02488,2024-08-25,Silver,1312,1969.45,2025-06-20,True
L002664,C02664,2025-01-28,Silver,753,1130.0,2025-04-13,True
L000184,C00184,2023-08-23,Gold,1205,1807.59,2025-04-29,True
L004324,C04324,2025-04-20,Silver,337,506.03,2025-06-19,True
L004336,C04336,2024-02-12,Gold,424,636.43,2025-07-19,True
L001633,C01633,2024-07-13,Gold,591,887.06,2025-04-26,False
L000264,C00264,2023-12-29,Silver,1555,2333.85,2025-09-10,False
L000941,C00941,2025-02-26,Silver,1380,2070.16,2025-09-25,True
L003759,C03759,2023-05-14,Silver,1052,1578.61,2025-08-29,True
L000265,C00265,2025-03-21,Silver,68,102.08,2025-08-03,False
L001484,C01484,2024-12-18,Gold,1884,2827.29,2025-04-05,True
L003377,C03377,2025-02-10,Silver,602,903.11,2025-04-14,True
L000097,C00097,2024-03-08,Gold,776,1165.26,2025-08-28,False
L002253,C02253,2025-02-13,Gold,1153,1730.23,2025-06-22,True
L002669,C02669,2024-01-20,Gold,622,933.53,2025-08-17,True
L002508,C02508,2025-06-20,Silver,536,804.5,2025-04-04,False
L002446,C02446,2023-05-22,Gold,672,1008.73,2025-06-07,True
L004701,C04701,2023-08-19,Platinum,1790,2686.48,2025-08-27,True
L004470,C04470,2024-11-23,Silver,2356,3535.05,2025-04-11,True
L003279,C03279,2024-01-10,Gold,727,1091.36,2025-05-02,True
L001453,C01453,2024-11-16,Silver,211,316.93,2025-04-17,True
L001682,C01682,2023-09-08,Silver,233,350.1,2025-04-29,True
L004152,C04152,2025-02-25,Silver,279,419.97,2025-04-16,True
L002926,C02926,2024-08-17,Silver,49,73.77,2025-09-04,False
L003876,C03876,2024-09-11,Silver,12,19.25,2025-07-20,False
L004662,C04662,2025-09-22,Gold,605,908.34,2025-05-10,True
L003813,C03813,2024-11-05,Silver,201,302.24,2025-09-01,True
L002762,C02762,2024-05-18,Silver,788,1182.97,2025-04-28,True
L003136,C03136,2025-06-22,Platinum,2462,3693.38,2025-04-20,False
L002412,C02412,2024-07-06,Gold,1167,1751.86,2025-07-08,True
L004047,C04047,2024-03-01,Gold,1387,2081.07,2025-05-18,True
L004094,C04094,2025-04-12,Silver,2927,4391.42,2025-08-19,True
L001606,C01606,2024-06-30,Gold,1088,1633.14,2025-05-15,True
L004234,C04234,2024-06-09,Silver,1188,1782.71,2025-05-27,False
L004910,C04910,2024-06-05,Silver,370,555.07,2025-08-06,True
L004697,C04697,2024-08-13,Gold,853,1280.23,2025-08-07,False
L002028,C02028,2025-07-01,Silver,2066,3099.28,2025-04-13,True
L003384,C03384,2024-12-24,Silver,2619,3929.29,2025-07-08,False
L001085,C01085,2025-03-17,Silver,3496,5244.88,2025-04-11,True
L002527,C02527,2024-01-16,Gold,1003,1504.54,2025-08-24,True
L001696,C01696,2024-12-20,Gold,311,467.09,2025-07-19,True
L004575,C04575,2024-01-20,Gold,1008,1512.17,2025-06-27,True
L002791,C02791,2024-01-31,Silver,252,379.0,2025-06-06,True
L004174,C04174,2024-08-20,Silver,1100,1650.98,2025-05-25,False
L003939,C03939,2025-09-05,Gold,1625,2438.53,2025-08-17,True
L000793,C00793,2024-12-12,Silver,1018,1527.91,2025-08-16,False
L003416,C03416,2024-07-30,Gold,1036,1554.95,2025-08-25,True
L002377,C02377,2023-04-20,Silver,265,398.74,2025-05-11,False
L001647,C01647,2025-06-09,Silver,689,1034.19,2025-05-06,True
L000232,C00232,2023-08-04,Gold,665,998.46,2025-06-12,True
L003906,C03906,2025-01-02,Silver,203,305.92,2025-05-21,False
L002608,C02608,2023-05-10,Silver,321,482.65,2025-04-30,True
L000069,C00069,2023-09-10,Silver,206,309.22,2025-09-26,True
L003729,C03729,2023-08-03,Platinum,1116,1675.29,2025-09-15,False
L003292,C03292,2023-10-05,Silver,1293,1939.59,2025-06-08,True
L000949,C00949,2025-02-15,Gold,305,458.57,2025-08-04,True
L004141,C04141,2025-09-18,Silver,1722,2584.26,2025-07-12,True
L004616,C04616,2024-09-21,Silver,140,211.02,2025-08-31,True
L001225,C01225,2024-12-22,Silver,2314,3472.39,2025-06-04,False
L001211,C01211,2023-10-24,Gold,1044,1566.43,2025-04-05,True
L003926,C03926,2024-06-20,Platinum,3741,5612.68,2025-07-16,True
L004549,C04549,2023-08-27,Gold,203,305.14,2025-09-19,True
L000468,C00468,2023-12-10,Silver,216,325.15,2025-04-17,True
L004468,C04468,2024-10-28,Silver,985,1477.81,2025-05-26,False
L003352,C03352,2023-08-10,Silver,1205,1808.96,2025-07-29,True
L000075,C00075,2024-01-12,Silver,1632,2449.12,2025-05-01,False
L001286,C01286,2024-08-23,Gold,719,1079.66,2025-08-28,True
L004882,C04882,2025-09-11,Gold,2268,3402.92,2025-04-12,True
L001372,C01372,2025-05-04,Silver,457,685.59,2025-04-04,False
L003430,C03430,2025-03-07,Silver,634,951.36,2025-04-11,True
L001789,C01789,2023-06-10,Platinum,752,1129.18,2025-04-12,False
L003713,C03713,2024-01-08,Silver,803,1205.97,2025-05-01,True
L002005,C02005,2023-09-01,Silver,2263,3394.98,2025-05-14,True
L000710,C00710,2023-06-14,Silver,119,179.02,2025-07-30,False
L001498,C01498,2025-01-26,Silver,1817,2726.29,2025-06-11,False
L003647,C03647,2024-06-11,Platinum,1386,2079.33,2025-08-29,False
L002914,C02914,2024-12-26,Silver,137,206.27,2025-08-25,True
L004603,C04603,2024-06-04,Gold,655,983.07,2025-09-19,True
L004935,C04935,2024-02-27,Gold,1124,1686.37,2025-05-20,True
L002687,C02687,2025-07-02,Silver,1802,2704.0,2025-09-30,True
L000461,C00461,2025-05-16,Gold,1592,2389.11,2025-08-13,False
L003494,C03494,2024-03-28,Silver,2743,4115.91,2025-07-23,False
L004947,C04947,2023-05-14,Silver,710,1066.14,2025-07-20,True
L002160,C02160,2023-07-03,Silver,561,842.68,2025-04-21,False
L002089,C02089,2024-12-10,Silver,689,1034.73,2025-09-21,True
L000354,C00354,2023-05-29,Silver,1019,1529.99,2025-09-23,False
L004909,C04909,2025-03-07,Gold,1500,2250.23,2025-07-04,True
L004435,C04435,2025-01-12,Gold,2378,3567.5,2025-06-05,False
L000171,C00171,2023-09-23,Silver,1125,1688.64,2025-04-27,True
L002700,C02700,2024-03-07,Silver,1076,1614.5,2025-09-04,True
L003283,C03283,2024-04-07,Silver,917,1375.83,2025-05-03,True
L001746,C01746,2023-09-08,Platinum,1010,1515.56,2025-06-30,True
L001547,C01547,2024-10-02,Gold,2447,3671.03,2025-08-25,True
L003130,C03130,2024-05-08,Silver,1547,2320.94,2025-04-10,False
L000465,C00465,2024-08-23,Platinum,316,474.72,2025-05-25,True
L003216,C03216,2024-12-19,Silver,609,914.59,2025-04-22,False
L000810,C00810,2023-04-25,Platinum,3402,5103.2,2025-04-25,True
L004634,C04634,2025-03-11,Silver,345,518.61,2025-05-21,True
L000260,C00260,2025-08-06,Gold,2150,3226.46,2025-07-04,True
L002783,C02783,2024-11-27,Gold,1273,1909.81,2025-07-30,True
L002630,C02630,2024-01-29,Platinum,1055,1583.25,2025-06-17,True
L004989,C04989,2024-05-15,Silver,871,1307.01,2025-06-15,True
L001151,C01151,2025-05-11,Platinum,611,917.46,2025-04-16,True
L001380,C01380,2024-05-19,Gold,110,165.58,2025-06-22,True
L003590,C03590,2024-10-14,Silver,1458,2188.39,2025-07-01,True
L003950,C03950,2023-07-24,Gold,819,1229.41,2025-05-09,True
L004200,C04200,2025-08-28,Silver,1671,2506.97,2025-04-24,True
L000607,C00607,2024-05-21,Gold,664,996.91,2025-07-05,True
L002777,C02777,2024-11-13,Platinum,1635,2453.55,2025-08-10,True
L000227,C00227,2023-10-26,Silver,497,745.62,2025-08-07,True
L002681,C02681,2025-09-23,Gold,464,696.08,2025-09-14,False
L002120,C02120,2024-11-24,Silver,1758,2637.21,2025-05-10,False
L003780,C03780,2024-11-15,Silver,590,885.36,2025-06-10,False
L000159,C00159,2024-02-14,Platinum,1179,1769.02,2025-06-14,True
L000107,C00107,2024-09-26,Silver,1668,2502.19,2025-06-11,True
L002963,C02963,2024-09-02,Silver,327,491.4,2025-04-15,True
L002714,C02714,2024-11-17,Platinum,922,1383.41,2025-04-22,True
L000600,C00600,2024-07-22,Gold,764,1146.98,2025-09-06,True
L004832,C04832,2025-01-19,Gold,661,992.16,2025-06-25,True
L003072,C03072,2025-06-25,Gold,129,193.52,2025-07-14,False
L000749,C00749,2025-04-07,Silver,239,358.54,2025-06-04,False
L002316,C02316,2024-12-18,Silver,513,770.65,2025-09-27,True
L004004,C04004,2024-07-17,Silver,166,249.9,2025-09-25,True
L001367,C01367,2023-10-03,Silver,1554,2331.9,2025-06-25,True
L001963,C01963,2025-08-22,Gold,680,1021.43,2025-08-25,True
L001988,C01988,2025-08-12,Platinum,11,17.38,2025-09-23,True
L003983,C03983,2024-03-08,Silver,460,691.36,2025-09-21,True
L004954,C04954,2024-11-04,Silver,1597,2395.94,2025-05-07,True
L002280,C02280,2025-01-03,Silver,295,442.72,2025-05-07,True
L003140,C03140,2024-08-24,Silver,1111,1667.59,2025-05-07,True
L000522,C00522,2023-05-11,Silver,16,24.31,2025-04-27,True
L003722,C03722,2024-04-02,Gold,1513,2270.66,2025-07-29,False
L001069,C01069,2023-07-19,Gold,1538,2308.46,2025-07-18,True
L002945,C02945,2025-02-19,Silver,721,1081.5,2025-09-13,False
L002256,C02256,2024-07-06,Silver,1643,2465.2,2025-07-13,True
L002673,C02673,2024-07-22,Silver,2589,3884.73,2025-08-27,True
L000614,C00614,2024-12-22,Gold,13,19.67,2025-07-18,True
L000008,C00008,2023-09-15,Silver,1367,2051.97,2025-04-18,True
L003491,C03491,2025-03-02,Silver,1032,1549.34,2025-08-13,True
L004670,C04670,2024-12-20,Silver,836,1255.08,2025-06-25,True
L003124,C03124,2025-05-19,Gold,370,555.47,2025-05-22,False
L002979,C02979,2025-05-30,Silver,264,397.33,2025-08-20,True
L003737,C03737,2025-05-18,Silver,483,725.44,2025-06-08,True
L000261,C00261,2023-06-16,Silver,268,402.93,2025-05-28,True
L002596,C02596,2025-03-16,Silver,851,1277.58,2025-08-04,False
L000771,C00771,2025-02-14,Gold,1847,2771.14,2025-09-27,False
L001248,C01248,2024-02-20,Silver,1290,1935.81,2025-04-22,True
L004524,C04524,2024-12-09,Platinum,56,84.07,2025-05-19,True
L002930,C02930,2024-03-22,Gold,1045,1568.77,2025-05-27,False
L002306,C02306,2024-09-10,Silver,142,214.21,2025-09-29,False
L003318,C03318,2023-10-24,Gold,764,1146.44,2025-04-10,True
L000814,C00814,2024-03-09,Gold,912,1368.89,2025-04-29,True
L003701,C03701,2024-03-02,Silver,412,619.15,2025-07-07,True
L004309,C04309,2023-10-17,Gold,3300,4950.33,2025-04-07,True
L001009,C01009,2023-10-19,Platinum,443,664.59,2025-09-16,True
L003215,C03215,2025-01-12,Gold,52,79.4,2025-07-07,True
L003165,C03165,2023-10-23,Gold,888,1333.32,2025-05-25,True
L004881,C04881,2023-05-04,Silver,326,489.55,2025-07-11,False
L003795,C03795,2024-02-02,Silver,1542,2313.4,2025-07-25,True
L002551,C02551,2024-06-30,Gold,381,572.2,2025-07-11,True
L000974,C00974,2023-07-06,Platinum,504,757.18,2025-06-13,True
L003609,C03609,2025-06-07,Silver,1986,2980.34,2025-08-03,False
L000486,C00486,2024-12-31,Silver,1189,1784.39,2025-05-30,True
L001518,C01518,2024-07-16,Silver,563,844.73,2025-07-27,False
L001580,C01580,2024-12-27,Silver,1670,2505.7,2025-05-01,True
L001201,C01201,2025-07-30,Gold,1885,2828.81,2025-08-13,True
L000842,C00842,2023-09-09,Silver,2542,3814.22,2025-07-03,False
