transaction_id,store_id,store_name,emirate,transaction_date,transaction_time,customer_id,product_id,category,subcategory,quantity,unit_price,total_amount,payment_method
T0017668,S004,LuLu_Store_4,Abu Dhabi,2023-10-29,22:04,C01838,P0152,beauty,hair,1,104.63,104.63,card
T0017669,S002,LuLu_Store_2,Fujairah,2024-08-24,15:56,C03060,P0150,grocery,beverages,2,23.0,46.0,card
T0017670,S011,LuLu_Store_11,Dubai,2023-05-19,11:58,C02583,P0114,grocery,snacks,5,19.76,98.79,mobile_pay
T0017671,S003,LuLu_Store_3,Sharjah,2023-08-07,16:18,C01365,P0090,grocery,fresh,1,5.74,5.74,card
T0017672,S011,LuLu_Store_11,Dubai,2024-05-16,15:05,C03188,P0007,grocery,pantry,2,22.88,45.76,mobile_pay
T0017673,S017,LuLu_Store_17,Dubai,2023-04-17,10:08,C01410,P0211,grocery,pantry,2,19.48,38.96,cash
T0017674,S014,LuLu_Store_14,Dubai,2023-07-20,18:47,C02938,P0218,grocery,snacks,1,15.32,15.32,card
T0017675,S001,LuLu_Store_1,Dubai,2024-10-27,10:40,C03173,P0176,beauty,skincare,3,91.82,275.46,card
T0017676,S002,LuLu_Store_2,Fujairah,2023-04-17,17:52,C02789,P0111,home,kitchen,1,468.38,468.38,cash
T0017677,S015,LuLu_Store_15,Dubai,2023-02-05,20:55,C03689,P0186,electronics,audio,2,653.23,1306.46,card
T0017678,S002,LuLu_Store_2,Fujairah,2024-07-21,20:07,C01344,P0007,grocery,pantry,2,23.62,47.23,card
T0017679,S010,LuLu_Store_10,Sharjah,2023-03-03,19:28,C04634,P0131,clothing,kids,1,54.9,54.9,cash
T0017680,S015,LuLu_Store_15,Dubai,2024-10-12,20:09,C03071,P0244,clothing,men,3,41.7,125.11,card
T0017681,S012,LuLu_Store_12,Fujairah,2023-09-06,09:18,C03513,P0077,grocery,snacks,2,13.86,27.72,card
T0017682,S003,LuLu_Store_3,Sharjah,2024-02-19,17:55,C01995,P0134,clothing,kids,1,42.25,42.25,cash
T0017683,S010,LuLu_Store_10,Sharjah,2024-08-29,22:58,C04042,P0175,electronics,mobile,2,1022.58,2045.15,cash
T0017684,S018,LuLu_Store_18,Abu Dhabi,2023-03-05,13:46,C01754,P0029,grocery,beverages,4,21.0,84.0,card
T0017685,S007,LuLu_Store_7,Dubai,2024-05-11,14:25,C03785,P0137,grocery,beverages,3,26.97,80.92,cash
T0017686,S019,LuLu_Store_19,Abu Dhabi,2023-06-25,16:52,C01770,P0228,clothing,women,2,61.74,123.47,cash
T0017687,S019,LuLu_Store_19,Abu Dhabi,2024-04-27,22:29,C04963,P0091,grocery,beverages,1,27.24,27.24,cash
T0017688,S015,LuLu_Store_15,Dubai,2024-01-19,09:26,C04295,P0206,grocery,beverages,1,15.3,15.3,gift_card
T0017689,S012,LuLu_Store_12,Fujairah,2024-08-12,15:00,C02520,P0067,grocery,fresh,3,13.32,39.97,cash
T0017690,S010,LuLu_Store_10,Sharjah,2024-08-18,08:26,C03780,P0024,grocery,pantry,2,1.56,3.12,card
T0017691,S003,LuLu_Store_3,Sharjah,2024-08-31,18:13,C02123,P0229,grocery,beverages,3,4.38,13.13,card
T0017692,S018,LuLu_Store_18,Abu Dhabi,2023-09-22,16:02,C04602,P0217,beauty,fragrance,5,68.7,343.49,card
T0017693,S011,LuLu_Store_11,Dubai,2024-10-20,17:42,C03405,P0202,home,kitchen,4,356.07,1424.26,card
T0017694,S001,LuLu_Store_1,Dubai,2023-07-05,20:05,C03265,P0051,clothing,men,3,47.97,143.9,card
T0017695,S006,LuLu_Store_6,Dubai,2024-08-15,21:05,C04798,P0156,grocery,snacks,1,24.97,24.97,card
T0017696,S004,LuLu_Store_4,Abu Dhabi,2024-03-21,14:01,C03731,P0071,beauty,skincare,1,27.67,27.67,card
T0017697,S001,LuLu_Store_1,Dubai,2024-10-23,11:04,C00768,P0115,grocery,fresh,3,25.38,76.14,mobile_pay
T0017698,S010,LuLu_Store_10,Sharjah,2023-09-28,17:23,C02396,P0137,grocery,beverages,1,29.05,29.05,card
T0017699,S013,LuLu_Store_13,Ajman,2024-04-10,09:52,C01051,P0119,grocery,snacks,2,8.48,16.96,cash
T0017700,S010,LuLu_Store_10,Sharjah,2023-02-28,19:19,C02404,P0074,grocery,pantry,3,17.98,53.94,card
T0017701,S017,LuLu_Store_17,Dubai,2024-10-07,17:10,C02280,P0009,grocery,snacks,2,7.12,14.24,cash
T0017702,S010,LuLu_Store_10,Sharjah,2023-02-14,10:55,C04545,P0216,grocery,fresh,3,31.2,93.61,card
T0017703,S014,LuLu_Store_14,Dubai,2023-11-29,21:08,C04394,P0221,grocery,fresh,3,25.77,77.31,card
T0017704,S011,LuLu_Store_11,Dubai,2024-11-19,08:51,C00872,P0184,home,decor,1,361.33,361.33,card
T0017705,S019,LuLu_Store_19,Abu Dhabi,2024-02-12,20:39,C00974,P0057,electronics,mobile,2,644.97,1289.93,card
T0017706,S006,LuLu_Store_6,Dubai,2024-12-28,08:34,C00360,P0133,grocery,snacks,2,8.11,16.23,card
T0017707,S006,LuLu_Store_6,Dubai,2024-06-17,19:54,C02727,P0043,grocery,pantry,3,10.59,31.77,card
T0017708,S017,LuLu_Store_17,Dubai,2023-09-19,12:38,C04422,P0235,grocery,beverages,2,6.34,12.67,card
T0017709,S014,LuLu_Store_14,Dubai,2023-11-19,15:35,C01243,P0058,electronics,accessories,2,504.1,1008.21,card
T0017710,S004,LuLu_Store_4,Abu Dhabi,2023-04-07,15:13,C00800,P0238,clothing,kids,2,53.57,107.14,card
T0017711,S015,LuLu_Store_15,Dubai,2023-05-26,16:58,C02963,P0209,home,kitchen,6,315.59,1893.52,card
T0017712,S006,LuLu_Store_6,Dubai,2024-11-14,13:00,C01434,P0006,grocery,pantry,3,19.04,57.12,mobile_pay
T0017713,S015,LuLu_Store_15,Dubai,2024-01-13,09:39,C01237,P0035,beauty,skincare,2,69.84,139.68,mobile_pay
T0017714,S018,LuLu_Store_18,Abu Dhabi,2023-07-21,19:00,C03926,P0058,electronics,accessories,3,563.79,1691.36,card
T0017715,S013,LuLu_Store_13,Ajman,2024-01-21,22:57,C04915,P0031,grocery,fresh,5,5.85,29.23,card
T0017716,S020,LuLu_Store_20,Dubai,2023-12-21,12:09,C01641,P0126,grocery,fresh,2,14.08,28.15,card
T0017717,S014,LuLu_Store_14,Dubai,2024-01-26,15:31,C00272,P0070,grocery,beverages,1,1.38,1.38,card
T0017718,S013,LuLu_Store_13,Ajman,2023-09-23,13:22,C00066,P0120,grocery,pantry,2,25.52,51.04,card
T0017719,S017,LuLu_Store_17,Dubai,2023-02-12,21:15,C00131,P0124,grocery,fresh,3,1.14,3.43,card
T0017720,S016,LuLu_Store_16,Dubai,2024-02-29,17:39,C00228,P0171,clothing,kids,2,42.62,85.23,card
T0017721,S005,LuLu_Store_5,Dubai,2024-12-08,22:00,C04230,P0178,grocery,fresh,1,19.31,19.31,cash
T0017722,S018,LuLu_Store_18,Abu Dhabi,2023-06-12,15:18,C01040,P0235,grocery,beverages,3,6.51,19.53,card
T0017723,S017,LuLu_Store_17,Dubai,2024-08-16,08:47,C03819,P0183,grocery,snacks,2,23.25,46.5,cash
T0017724,S004,LuLu_Store_4,Abu Dhabi,2024-01-18,12:03,C01947,P0214,clothing,men,5,121.43,607.16,card
T0017725,S002,LuLu_Store_2,Fujairah,2024-11-23,17:35,C04955,P0178,grocery,fresh,2,18.3,36.6,card
T0017726,S014,LuLu_Store_14,Dubai,2023-10-28,08:39,C00228,P0074,grocery,pantry,2,16.61,33.22,gift_card
T0017727,S009,LuLu_Store_9,Abu Dhabi,2024-04-27,12:44,C04806,P0085,grocery,snacks,3,3.45,10.34,cash
T0017728,S006,LuLu_Store_6,Dubai,2024-06-13,08:31,C01593,P0086,grocery,beverages,5,26.44,132.22,card
T0017729,S015,LuLu_Store_15,Dubai,2023-10-16,10:25,C00783,P0155,grocery,pantry,2,4.18,8.35,card
T0017730,S001,LuLu_Store_1,Dubai,2024-02-22,11:13,C00750,P0213,clothing,men,3,58.13,174.4,cash
T0017731,S018,LuLu_Store_18,Abu Dhabi,2024-02-09,10:05,C02597,P0039,electronics,accessories,1,618.36,618.36,card
T0017732,S019,LuLu_Store_19,Abu Dhabi,2024-11-09,16:29,C01961,P0236,grocery,fresh,1,18.81,18.81,mobile_pay
T0017733,S001,LuLu_Store_1,Dubai,2024-10-28,20:39,C04088,P0175,electronics,mobile,3,1098.19,3294.58,mobile_pay
T0017734,S015,LuLu_Store_15,Dubai,2023-01-30,22:20,C00635,P0203,beauty,skincare,4,52.98,211.9,cash
T0017735,S005,LuLu_Store_5,Dubai,2023-07-15,11:50,C03774,P0031,grocery,fresh,1,6.23,6.23,gift_card
T0017736,S013,LuLu_Store_13,Ajman,2024-10-13,19:03,C02352,P0189,electronics,tv,2,1184.28,2368.56,card
T0017737,S014,LuLu_Store_14,Dubai,2023-12-10,18:51,C03545,P0081,beauty,skincare,1,34.5,34.5,card
T0017738,S017,LuLu_Store_17,Dubai,2023-11-03,16:45,C03636,P0027,grocery,pantry,4,29.66,118.63,mobile_pay
T0017739,S011,LuLu_Store_11,Dubai,2024-12-13,14:56,C01588,P0010,clothing,accessories,2,103.43,206.86,cash
T0017740,S014,LuLu_Store_14,Dubai,2023-10-07,14:37,C00608,P0201,grocery,fresh,2,14.39,28.78,card
T0017741,S014,LuLu_Store_14,Dubai,2023-08-09,11:23,C04693,P0235,grocery,beverages,3,6.11,18.32,cash
T0017742,S020,LuLu_Store_20,Dubai,2023-02-23,12:27,C00574,P0107,clothing,men,3,72.06,216.17,card
T0017743,S016,LuLu_Store_16,Dubai,2024-08-31,20:49,C01416,P0222,home,kitchen,2,316.73,633.47,card
T0017744,S014,LuLu_Store_14,Dubai,2024-12-20,11:28,C02527,P0033,home,decor,3,352.96,1058.88,card
T0017745,S020,LuLu_Store_20,Dubai,2024-12-31,13:45,C04024,P0102,home,linen,5,133.5,667.49,card
T0017746,S015,LuLu_Store_15,Dubai,2024-03-27,22:07,C03967,P0005,grocery,beverages,3,6.78,20.33,card
T0017747,S015,LuLu_Store_15,Dubai,2023-01-19,14:12,C00429,P0145,clothing,accessories,1,148.15,148.15,cash
T0017748,S004,LuLu_Store_4,Abu Dhabi,2024-05-19,22:14,C00369,P0178,grocery,fresh,2,19.39,38.77,card
T0017749,S012,LuLu_Store_12,Fujairah,2024-10-19,19:26,C03518,P0047,grocery,beverages,3,3.35,10.05,mobile_pay
T0017750,S010,LuLu_Store_10,Sharjah,2024-10-03,11:47,C00206,P0218,grocery,snacks,2,15.68,31.36,cash
T0017751,S010,LuLu_Store_10,Sharjah,2023-06-07,21:13,C01551,P0237,grocery,fresh,3,18.97,56.92,card
T0017752,S019,LuLu_Store_19,Abu Dhabi,2024-05-01,15:41,C03181,P0010,clothing,accessories,1,92.9,92.9,card
T0017753,S003,LuLu_Store_3,Sharjah,2023-08-03,22:46,C00683,P0013,grocery,fresh,1,6.77,6.77,card
T0017754,S007,LuLu_Store_7,Dubai,2024-07-09,14:35,C03760,P0050,grocery,beverages,3,15.45,46.35,card
T0017755,S006,LuLu_Store_6,Dubai,2023-01-15,08:15,C00812,P0237,grocery,fresh,1,18.9,18.9,card
T0017756,S018,LuLu_Store_18,Abu Dhabi,2023-06-04,18:17,C00181,P0028,electronics,accessories,4,1281.17,5124.69,cash
T0017757,S014,LuLu_Store_14,Dubai,2023-06-29,16:04,C04209,P0003,home,linen,4,123.45,493.8,card
T0017758,S007,LuLu_Store_7,Dubai,2023-12-01,19:30,C00846,P0019,electronics,mobile,5,431.76,2158.78,card
T0017759,S008,LuLu_Store_8,Ajman,2024-09-18,16:51,C00583,P0081,beauty,skincare,2,36.1,72.2,card
T0017760,S019,LuLu_Store_19,Abu Dhabi,2024-12-13,21:02,C00176,P0092,grocery,beverages,4,3.0,12.01,card
T0017761,S012,LuLu_Store_12,Fujairah,2023-09-07,11:04,C00199,P0126,grocery,fresh,3,16.09,48.28,card
T0017762,S009,LuLu_Store_9,Abu Dhabi,2024-02-23,20:36,C01383,P0039,electronics,accessories,4,646.54,2586.15,card
T0017763,S011,LuLu_Store_11,Dubai,2024-10-26,20:11,C01199,P0175,electronics,mobile,2,1024.67,2049.33,cash
T0017764,S008,LuLu_Store_8,Ajman,2023-02-04,19:12,C02301,P0194,electronics,mobile,1,249.93,249.93,card
T0017765,S012,LuLu_Store_12,Fujairah,2024-12-07,15:13,C01577,P0101,grocery,snacks,4,24.67,98.68,card
T0017766,S010,LuLu_Store_10,Sharjah,2024-06-08,15:09,C03874,P0194,electronics,mobile,2,240.72,481.43,mobile_pay
T0017767,S003,LuLu_Store_3,Sharjah,2023-09-05,19:05,C00483,P0046,grocery,beverages,2,23.75,47.49,card
T0017768,S016,LuLu_Store_16,Dubai,2024-09-03,10:13,C02274,P0227,grocery,fresh,2,15.59,31.19,cash
T0017769,S014,LuLu_Store_14,Dubai,2024-01-10,13:26,C03485,P0218,grocery,snacks,5,16.48,82.4,cash
T0017770,S010,LuLu_Store_10,Sharjah,2023-11-05,18:59,C02080,P0177,grocery,pantry,1,17.79,17.79,cash
T0017771,S015,LuLu_Store_15,Dubai,2024-12-30,17:58,C00187,P0125,grocery,beverages,2,14.05,28.1,card
T0017772,S014,LuLu_Store_14,Dubai,2023-09-19,12:49,C00319,P0031,grocery,fresh,3,6.57,19.7,card
T0017773,S003,LuLu_Store_3,Sharjah,2024-05-25,17:29,C02999,P0219,electronics,tv,3,333.0,999.01,card
T0017774,S005,LuLu_Store_5,Dubai,2023-08-02,19:02,C02756,P0006,grocery,pantry,3,18.95,56.86,cash
T0017775,S010,LuLu_Store_10,Sharjah,2024-09-27,18:43,C02301,P0135,home,decor,4,203.5,814.0,card
T0017776,S008,LuLu_Store_8,Ajman,2024-08-03,19:58,C04294,P0052,clothing,men,4,21.47,85.9,card
T0017777,S002,LuLu_Store_2,Fujairah,2023-11-11,16:46,C02509,P0114,grocery,snacks,2,20.0,40.01,card
T0017778,S016,LuLu_Store_16,Dubai,2024-07-03,19:56,C03538,P0223,clothing,women,2,53.05,106.09,card
T0017779,S015,LuLu_Store_15,Dubai,2024-12-31,09:10,C04645,P0033,home,decor,2,323.91,647.82,card
T0017780,S009,LuLu_Store_9,Abu Dhabi,2024-06-23,15:20,C03844,P0146,grocery,snacks,2,8.98,17.96,card
T0017781,S014,LuLu_Store_14,Dubai,2024-08-03,18:57,C01517,P0129,grocery,snacks,4,11.88,47.53,card
T0017782,S001,LuLu_Store_1,Dubai,2024-11-02,15:06,C02601,P0243,grocery,beverages,2,10.62,21.24,cash
T0017783,S017,LuLu_Store_17,Dubai,2023-10-31,11:02,C04672,P0135,home,decor,2,210.62,421.24,card
T0017784,S003,LuLu_Store_3,Sharjah,2023-02-27,20:40,C03780,P0118,clothing,women,3,54.35,163.06,card
T0017785,S015,LuLu_Store_15,Dubai,2023-10-12,21:32,C04412,P0043,grocery,pantry,1,10.62,10.62,card
T0017786,S017,LuLu_Store_17,Dubai,2023-08-05,15:10,C00358,P0232,grocery,snacks,3,3.96,11.89,cash
T0017787,S012,LuLu_Store_12,Fujairah,2024-10-26,09:48,C04332,P0170,grocery,fresh,2,31.24,62.48,card
T0017788,S008,LuLu_Store_8,Ajman,2023-06-07,15:32,C00668,P0173,grocery,fresh,2,25.85,51.69,mobile_pay
T0017789,S008,LuLu_Store_8,Ajman,2023-11-07,14:50,C04348,P0174,electronics,accessories,2,1317.25,2634.5,cash
T0017790,S018,LuLu_Store_18,Abu Dhabi,2023-12-05,22:04,C00365,P0016,grocery,beverages,2,17.03,34.05,cash
T0017791,S019,LuLu_Store_19,Abu Dhabi,2023-01-17,13:17,C03212,P0242,clothing,women,2,108.49,216.98,cash
T0017792,S020,LuLu_Store_20,Dubai,2023-04-17,08:18,C03969,P0159,grocery,beverages,3,27.5,82.5,cash
T0017793,S001,LuLu_Store_1,Dubai,2023-09-01,12:48,C04347,P0059,grocery,fresh,1,21.71,21.71,cash
T0017794,S018,LuLu_Store_18,Abu Dhabi,2023-12-21,22:22,C02767,P0065,grocery,beverages,5,26.73,133.67,cash
T0017795,S015,LuLu_Store_15,Dubai,2024-04-09,21:05,C00954,P0102,home,linen,2,118.86,237.71,cash
T0017796,S009,LuLu_Store_9,Abu Dhabi,2023-09-05,10:34,C01290,P0249,clothing,accessories,3,66.89,200.66,gift_card
T0017797,S012,LuLu_Store_12,Fujairah,2024-05-10,18:51,C03380,P0173,grocery,fresh,3,25.1,75.29,card
T0017798,S016,LuLu_Store_16,Dubai,2023-11-13,17:19,C04905,P0143,electronics,audio,5,411.95,2059.76,card
T0017799,S006,LuLu_Store_6,Dubai,2023-11-07,19:07,C02343,P0081,beauty,skincare,1,31.81,31.81,card
T0017800,S014,LuLu_Store_14,Dubai,2023-06-08,18:43,C03326,P0173,grocery,fresh,3,28.12,84.37,mobile_pay
T0017801,S008,LuLu_Store_8,Ajman,2024-10-01,14:27,C00239,P0154,clothing,men,3,96.36,289.08,mobile_pay
T0017802,S014,LuLu_Store_14,Dubai,2024-04-28,19:08,C04499,P0070,grocery,beverages,3,1.29,3.88,card
T0017803,S010,LuLu_Store_10,Sharjah,2024-01-07,11:07,C00472,P0077,grocery,snacks,2,12.88,25.76,card
T0017804,S017,LuLu_Store_17,Dubai,2023-02-08,13:13,C02484,P0138,grocery,pantry,3,17.46,52.38,mobile_pay
T0017805,S007,LuLu_Store_7,Dubai,2023-01-31,17:00,C04328,P0092,grocery,beverages,5,3.59,17.95,mobile_pay
T0017806,S004,LuLu_Store_4,Abu Dhabi,2023-08-25,21:46,C01501,P0097,grocery,fresh,3,10.26,30.77,card
T0017807,S019,LuLu_Store_19,Abu Dhabi,2023-09-20,14:23,C01036,P0247,electronics,tv,5,179.11,895.56,card
T0017808,S015,LuLu_Store_15,Dubai,2024-01-13,19:55,C03953,P0052,clothing,men,4,20.24,80.96,cash
T0017809,S016,LuLu_Store_16,Dubai,2023-01-17,15:13,C02277,P0148,grocery,pantry,2,2.55,5.11,card
T0017810,S018,LuLu_Store_18,Abu Dhabi,2023-03-28,17:20,C03135,P0056,grocery,snacks,4,9.27,37.06,card
T0017811,S009,LuLu_Store_9,Abu Dhabi,2024-03-11,20:40,C01268,P0145,clothing,accessories,2,130.67,261.34,card
T0017812,S013,LuLu_Store_13,Ajman,2023-06-16,11:29,C02218,P0167,grocery,fresh,1,18.56,18.56,card
T0017813,S011,LuLu_Store_11,Dubai,2023-12-10,11:01,C02216,P0144,grocery,fresh,4,19.96,79.84,card
T0017814,S007,LuLu_Store_7,Dubai,2023-10-27,17:47,C00062,P0124,grocery,fresh,4,1.17,4.68,card
T0017815,S012,LuLu_Store_12,Fujairah,2023-07-29,21:53,C03950,P0054,clothing,men,3,136.6,409.8,card
T0017816,S019,LuLu_Store_19,Abu Dhabi,2023-09-01,20:41,C00212,P0052,clothing,men,1,20.76,20.76,gift_card
T0017817,S014,LuLu_Store_14,Dubai,2024-02-13,21:00,C02970,P0132,home,furniture,4,383.14,1532.57,card
T0017818,S003,LuLu_Store_3,Sharjah,2023-06-28,22:53,C00311,P0075,clothing,men,4,87.93,351.71,cash
T0017819,S018,LuLu_Store_18,Abu Dhabi,2024-10-23,15:04,C04825,P0172,clothing,men,1,107.35,107.35,cash
T0017820,S018,LuLu_Store_18,Abu Dhabi,2024-05-07,10:31,C00035,P0074,grocery,pantry,2,18.44,36.87,card
T0017821,S014,LuLu_Store_14,Dubai,2024-02-21,08:03,C04293,P0210,clothing,kids,2,65.05,130.11,mobile_pay
T0017822,S008,LuLu_Store_8,Ajman,2024-10-31,09:03,C00472,P0012,electronics,mobile,3,826.35,2479.05,card
T0017823,S018,LuLu_Store_18,Abu Dhabi,2023-07-27,17:50,C02960,P0134,clothing,kids,1,47.85,47.85,card
T0017824,S002,LuLu_Store_2,Fujairah,2024-04-30,16:52,C04513,P0061,grocery,beverages,2,18.9,37.8,card
T0017825,S009,LuLu_Store_9,Abu Dhabi,2024-02-05,17:42,C03555,P0152,beauty,hair,4,94.77,379.06,card
T0017826,S011,LuLu_Store_11,Dubai,2024-07-07,16:48,C04963,P0210,clothing,kids,1,64.83,64.83,cash
T0017827,S008,LuLu_Store_8,Ajman,2023-05-03,08:57,C02157,P0190,beauty,fragrance,4,85.46,341.85,mobile_pay
T0017828,S017,LuLu_Store_17,Dubai,2023-10-24,16:25,C04091,P0146,grocery,snacks,2,8.62,17.24,card
T0017829,S017,LuLu_Store_17,Dubai,2023-11-03,12:18,C02876,P0007,grocery,pantry,2,23.59,47.18,card
T0017830,S017,LuLu_Store_17,Dubai,2024-05-03,13:11,C01813,P0009,grocery,snacks,3,7.19,21.57,card
T0017831,S020,LuLu_Store_20,Dubai,2023-02-13,19:58,C01589,P0187,grocery,pantry,2,23.46,46.91,cash
T0017832,S016,LuLu_Store_16,Dubai,2024-08-11,17:55,C02807,P0082,grocery,beverages,2,15.29,30.58,card
T0017833,S008,LuLu_Store_8,Ajman,2024-05-02,22:07,C00278,P0173,grocery,fresh,2,26.62,53.24,cash
T0017834,S010,LuLu_Store_10,Sharjah,2024-10-16,16:23,C00521,P0167,grocery,fresh,3,19.48,58.44,cash
T0017835,S014,LuLu_Store_14,Dubai,2023-05-21,20:23,C01426,P0223,clothing,women,2,54.14,108.27,card
T0017836,S013,LuLu_Store_13,Ajman,2024-07-14,22:31,C02609,P0111,home,kitchen,2,441.33,882.65,card
T0017837,S005,LuLu_Store_5,Dubai,2024-04-17,10:47,C03829,P0052,clothing,men,5,20.07,100.33,card
T0017838,S009,LuLu_Store_9,Abu Dhabi,2024-11-15,13:07,C01578,P0239,grocery,pantry,2,5.87,11.73,card
T0017839,S014,LuLu_Store_14,Dubai,2024-04-07,11:36,C02305,P0191,grocery,beverages,3,7.79,23.37,cash
T0017840,S001,LuLu_Store_1,Dubai,2024-08-04,17:15,C00664,P0189,electronics,tv,1,1312.25,1312.25,card
T0017841,S011,LuLu_Store_11,Dubai,2024-07-18,18:52,C01246,P0037,grocery,fresh,1,12.18,12.18,card
T0017842,S002,LuLu_Store_2,Fujairah,2024-08-29,12:03,C02940,P0124,grocery,fresh,4,1.16,4.64,gift_card
T0017843,S005,LuLu_Store_5,Dubai,2023-06-13,12:25,C02810,P0062,clothing,accessories,4,114.25,457.02,card
T0017844,S004,LuLu_Store_4,Abu Dhabi,2024-06-25,21:56,C01060,P0207,clothing,women,2,67.05,134.09,card
T0017845,S006,LuLu_Store_6,Dubai,2023-12-29,20:37,C03734,P0219,electronics,tv,1,332.58,332.58,cash
T0017846,S015,LuLu_Store_15,Dubai,2023-09-23,20:43,C01734,P0249,clothing,accessories,2,63.37,126.74,card
T0017847,S002,LuLu_Store_2,Fujairah,2024-08-04,09:14,C00219,P0038,clothing,kids,2,76.02,152.05,cash
T0017848,S002,LuLu_Store_2,Fujairah,2023-12-03,18:28,C03229,P0048,clothing,men,2,66.36,132.73,card
T0017849,S006,LuLu_Store_6,Dubai,2024-12-05,16:00,C00664,P0065,grocery,beverages,2,24.73,49.47,cash
T0017850,S011,LuLu_Store_11,Dubai,2024-04-24,10:11,C00351,P0063,grocery,snacks,1,30.01,30.01,card
T0017851,S016,LuLu_Store_16,Dubai,2023-03-17,17:18,C04913,P0044,electronics,accessories,1,1061.09,1061.09,card
T0017852,S020,LuLu_Store_20,Dubai,2024-12-05,15:20,C01907,P0012,electronics,mobile,5,726.0,3630.01,cash
T0017853,S002,LuLu_Store_2,Fujairah,2024-08-24,15:56,C04019,P0119,grocery,snacks,4,8.83,35.3,card
T0017854,S006,LuLu_Store_6,Dubai,2024-11-23,20:04,C01338,P0218,grocery,snacks,3,15.69,47.06,card
T0017855,S002,LuLu_Store_2,Fujairah,2024-02-07,16:34,C00206,P0115,grocery,fresh,2,24.49,48.97,mobile_pay
T0017856,S015,LuLu_Store_15,Dubai,2024-11-27,19:07,C03870,P0078,electronics,mobile,2,1279.02,2558.04,card
T0017857,S014,LuLu_Store_14,Dubai,2024-07-20,11:34,C00805,P0197,electronics,tv,4,1396.69,5586.76,cash
T0017858,S007,LuLu_Store_7,Dubai,2024-08-26,16:10,C00602,P0161,home,decor,2,260.07,520.14,card
T0017859,S019,LuLu_Store_19,Abu Dhabi,2023-06-17,21:27,C00855,P0011,grocery,snacks,1,17.39,17.39,cash
T0017860,S005,LuLu_Store_5,Dubai,2024-12-24,15:31,C03815,P0081,beauty,skincare,7,33.99,237.96,card
T0017861,S015,LuLu_Store_15,Dubai,2023-07-14,12:30,C01687,P0067,grocery,fresh,4,11.49,45.95,mobile_pay
T0017862,S010,LuLu_Store_10,Sharjah,2023-10-07,21:34,C00172,P0086,grocery,beverages,2,25.58,51.16,cash
T0017863,S017,LuLu_Store_17,Dubai,2024-08-22,09:04,C01198,P0221,grocery,fresh,4,23.65,94.6,card
T0017864,S003,LuLu_Store_3,Sharjah,2023-09-19,21:55,C03109,P0154,clothing,men,1,90.77,90.77,cash
T0017865,S011,LuLu_Store_11,Dubai,2024-10-04,12:43,C02983,P0078,electronics,mobile,2,1246.53,2493.05,card
T0017866,S010,LuLu_Store_10,Sharjah,2024-04-21,16:35,C03940,P0214,clothing,men,1,123.05,123.05,mobile_pay
T0017867,S010,LuLu_Store_10,Sharjah,2024-06-14,08:35,C01475,P0195,electronics,tv,3,161.7,485.11,card
T0017868,S019,LuLu_Store_19,Abu Dhabi,2024-11-18,11:40,C00154,P0102,home,linen,4,113.07,452.28,cash
T0017869,S019,LuLu_Store_19,Abu Dhabi,2023-01-19,19:05,C01380,P0246,grocery,beverages,2,11.2,22.39,card
T0017870,S018,LuLu_Store_18,Abu Dhabi,2024-11-17,14:25,C03475,P0088,grocery,snacks,3,4.65,13.95,card
T0017871,S018,LuLu_Store_18,Abu Dhabi,2024-12-08,18:56,C04448,P0097,grocery,fresh,3,11.17,33.51,card
T0017872,S013,LuLu_Store_13,Ajman,2024-03-01,19:39,C01200,P0098,clothing,women,2,108.25,216.51,card
T0017873,S015,LuLu_Store_15,Dubai,2023-04-27,21:55,C04383,P0170,grocery,fresh,5,28.32,141.59,mobile_pay
T0017874,S003,LuLu_Store_3,Sharjah,2023-08-02,17:32,C01618,P0130,clothing,men,2,75.36,150.73,gift_card
T0017875,S014,LuLu_Store_14,Dubai,2024-02-08,20:33,C02983,P0216,grocery,fresh,2,28.35,56.7,card
T0017876,S010,LuLu_Store_10,Sharjah,2024-06-14,08:16,C01914,P0214,clothing,men,3,128.58,385.75,cash
T0017877,S019,LuLu_Store_19,Abu Dhabi,2023-03-10,08:41,C03392,P0188,clothing,accessories,1,142.8,142.8,cash
T0017878,S003,LuLu_Store_3,Sharjah,2023-10-11,22:19,C01260,P0243,grocery,beverages,5,11.26,56.28,cash
T0017879,S007,LuLu_Store_7,Dubai,2023-12-24,08:47,C04475,P0167,grocery,fresh,1,19.2,19.2,mobile_pay
T0017880,S001,LuLu_Store_1,Dubai,2023-07-20,21:07,C00712,P0188,clothing,accessories,5,137.55,687.75,gift_card
T0017881,S001,LuLu_Store_1,Dubai,2023-03-21,10:33,C02182,P0024,grocery,pantry,2,1.47,2.93,cash
T0017882,S003,LuLu_Store_3,Sharjah,2024-10-20,14:43,C04578,P0001,clothing,women,4,132.09,528.35,card
T0017883,S006,LuLu_Store_6,Dubai,2024-05-24,11:59,C04856,P0099,grocery,beverages,2,20.13,40.26,mobile_pay
T0017884,S012,LuLu_Store_12,Fujairah,2023-09-02,12:35,C04969,P0006,grocery,pantry,2,18.2,36.4,mobile_pay
T0017885,S014,LuLu_Store_14,Dubai,2023-11-01,13:40,C04225,P0041,home,decor,4,334.69,1338.78,card
T0017886,S014,LuLu_Store_14,Dubai,2024-03-11,21:29,C00052,P0004,clothing,accessories,2,14.87,29.74,card
